Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
767,,,Second Class,,
768,,,Second Class,,
769,,,Standard Class,,
770,,,Standard Class,,
771,,2018-05-02,Standard Class,,
772,,2018-05-02,Standard Class,,
773,,2018-05-02,Standard Class,,
774,,2018-05-02,Standard Class,,
775,,2018-05-02,Standard Class,,
776,,2018-05-02,Standard Class,,
777,,2015-06-07,Standard Class,,
778,,,First Class,,
779,,,First Class,,
780,,,First Class,,
781,,,First Class,,
782,2016-03-10,2016-06-10,Second Class,92 days,92.0
783,2016-03-10,2016-06-10,Second Class,92 days,92.0
784,2016-03-10,2016-06-10,Second Class,92 days,92.0
785,2016-03-10,2016-06-10,Second Class,92 days,92.0
786,,,Standard Class,,
787,,,Second Class,,
788,2016-12-12,,Standard Class,,
789,,,Standard Class,,
790,,,Standard Class,,
791,,,Standard Class,,
792,,,Standard Class,,
793,,,Same Day,,
794,,,Standard Class,,
795,,,Standard Class,,
796,,,Standard Class,,
797,,,First Class,,
798,,,First Class,,
799,,,First Class,,
800,,2016-03-12,Standard Class,,
801,,,First Class,,
802,,,First Class,,
803,,,Second Class,,
804,2017-12-03,,Standard Class,,
805,,,First Class,,
806,2015-01-11,2015-07-11,Standard Class,181 days,181.0
807,2015-01-11,2015-07-11,Standard Class,181 days,181.0
808,2016-03-02,2016-05-02,First Class,61 days,61.0
809,2016-03-02,2016-05-02,First Class,61 days,61.0
810,,,First Class,,
811,,,First Class,,
812,,,First Class,,
813,,,First Class,,
814,,,Same Day,,
815,,,Same Day,,
816,,,First Class,,
817,,,Standard Class,,
818,,2015-02-07,Standard Class,,
819,,2015-02-07,Standard Class,,
820,,2015-02-07,Standard Class,,
821,,2015-02-07,Standard Class,,
822,,2015-02-07,Standard Class,,
823,,,Standard Class,,
824,,,Standard Class,,
825,2015-09-05,,Standard Class,,
826,2015-09-05,,Standard Class,,
827,,,Standard Class,,
828,,,Standard Class,,
829,,,Standard Class,,
830,,,Second Class,,
831,,,Second Class,,
832,,,Second Class,,
833,,,Second Class,,
834,,,Standard Class,,
835,,,Standard Class,,
836,,,Standard Class,,
837,2015-08-09,,Second Class,,
838,2018-04-11,2018-11-11,Standard Class,214 days,214.0
839,2017-07-03,2017-12-03,Standard Class,153 days,153.0
840,,,Standard Class,,
841,,,Standard Class,,
842,,,Standard Class,,
843,2017-07-11,2017-09-11,First Class,62 days,62.0
844,2017-07-11,2017-09-11,First Class,62 days,62.0
845,2017-07-11,2017-09-11,First Class,62 days,62.0
846,2017-07-11,2017-09-11,First Class,62 days,62.0
847,,,Standard Class,,
848,,,Standard Class,,
849,2018-01-01,2018-06-01,Standard Class,151 days,151.0
850,2015-07-02,2015-12-02,Standard Class,153 days,153.0
851,,,Second Class,,
852,,,Second Class,,
853,,2017-04-06,Standard Class,,
854,,,Standard Class,,
855,,,Standard Class,,
856,2015-03-08,2015-08-08,Standard Class,153 days,153.0
857,2015-03-08,2015-08-08,Standard Class,153 days,153.0
858,2015-03-08,2015-08-08,Standard Class,153 days,153.0
859,2018-10-04,,Standard Class,,
860,2018-10-04,,Standard Class,,
861,2015-09-06,,Standard Class,,
862,2015-09-06,,Standard Class,,
863,2017-05-01,2017-07-01,Second Class,61 days,61.0
864,2017-05-01,2017-07-01,Second Class,61 days,61.0
865,2017-05-01,2017-07-01,Second Class,61 days,61.0
866,2015-10-01,,Standard Class,,
867,2015-10-01,,Standard Class,,
868,,2017-02-10,First Class,,
869,2015-06-04,2015-10-04,Standard Class,122 days,122.0
870,2017-03-09,2017-05-09,First Class,61 days,61.0
871,2017-03-09,2017-05-09,First Class,61 days,61.0
872,,,First Class,,
873,2015-10-12,,Standard Class,,
874,2015-10-12,,Standard Class,,
875,,,Standard Class,,
876,,,Standard Class,,
877,,,Standard Class,,
878,,,Standard Class,,
879,,,Standard Class,,
880,,2018-02-12,Second Class,,
881,,2018-02-12,Second Class,,
882,2016-09-10,,Standard Class,,
883,,,Same Day,,
884,,,First Class,,
885,,2015-04-05,Standard Class,,
886,,,Second Class,,
887,,2018-02-07,Standard Class,,
888,,,Standard Class,,
889,2015-09-12,,Standard Class,,
890,,,Standard Class,,
891,,,Standard Class,,
892,,,First Class,,
893,,,First Class,,
894,,,First Class,,
895,2017-10-11,2017-12-11,First Class,61 days,61.0
896,2017-10-11,2017-12-11,First Class,61 days,61.0
897,2017-03-10,2017-06-10,Second Class,92 days,92.0
898,2015-09-09,,Standard Class,,
899,,,Second Class,,
900,2017-10-04,2017-12-04,First Class,61 days,61.0
901,2018-11-11,,First Class,,
902,2018-11-11,,First Class,,
903,,,First Class,,
904,2017-08-04,2017-12-04,Standard Class,122 days,122.0
905,2017-08-04,2017-12-04,Standard Class,122 days,122.0
906,2017-08-04,2017-12-04,Standard Class,122 days,122.0
907,,2019-03-01,Standard Class,,
908,,2019-03-01,Standard Class,,
909,,2019-03-01,Standard Class,,
910,2018-02-09,2018-07-09,Standard Class,150 days,150.0
911,2018-02-09,2018-07-09,Standard Class,150 days,150.0
912,2018-02-09,2018-07-09,Standard Class,150 days,150.0
913,,2016-07-06,Standard Class,,
914,,,First Class,,
915,,,First Class,,
916,,,Standard Class,,
917,,,Standard Class,,
918,,,Standard Class,,
919,2017-05-03,2017-11-03,Standard Class,184 days,184.0
920,2017-05-03,2017-11-03,Standard Class,184 days,184.0
921,2015-05-12,2015-12-12,Standard Class,214 days,214.0
922,2016-11-04,,Standard Class,,
923,2016-11-04,,Standard Class,,
924,2016-11-04,,Standard Class,,
925,,,Standard Class,,
926,,,First Class,,
927,,,First Class,,
928,2016-05-10,2016-09-10,Standard Class,123 days,123.0
929,2016-05-10,2016-09-10,Standard Class,123 days,123.0
930,,,First Class,,
931,,,First Class,,
932,,,First Class,,
933,2018-02-09,2018-06-09,Standard Class,120 days,120.0
934,,,Standard Class,,
935,,,Standard Class,,
936,,,Standard Class,,
937,,,Standard Class,,
938,2018-05-11,2018-06-11,First Class,31 days,31.0
939,,,Standard Class,,
940,,,Standard Class,,
941,,,First Class,,
942,,,Standard Class,,
943,,,Standard Class,,
944,,2016-03-06,Standard Class,,
945,,2016-03-06,Standard Class,,
946,,2016-03-06,Standard Class,,
947,,,First Class,,
948,,2018-02-12,Standard Class,,
949,,2018-02-12,Standard Class,,
950,,2018-02-12,Standard Class,,
951,,2018-02-12,Standard Class,,
952,,2018-02-12,Standard Class,,
953,2018-03-04,2018-07-04,Standard Class,122 days,122.0
954,,2019-01-01,Standard Class,,
955,,2019-01-01,Standard Class,,
956,,2018-04-12,Standard Class,,
957,,,Second Class,,
958,,,Second Class,,
959,,,Second Class,,
960,,,Same Day,,
961,,,Standard Class,,
962,,2016-01-12,Standard Class,,
963,2017-01-09,2017-04-09,First Class,90 days,90.0
964,,,Second Class,,
965,2018-09-04,2018-11-04,First Class,61 days,61.0
966,2018-09-04,2018-11-04,First Class,61 days,61.0
967,2018-09-04,2018-11-04,First Class,61 days,61.0
968,2018-09-04,2018-11-04,First Class,61 days,61.0
969,2018-09-04,2018-11-04,First Class,61 days,61.0
970,2018-09-04,2018-11-04,First Class,61 days,61.0
971,,,Second Class,,
972,,,Second Class,,
973,,,Second Class,,
974,,,Second Class,,
975,2018-05-10,2018-08-10,Second Class,92 days,92.0
976,2018-05-10,2018-08-10,Second Class,92 days,92.0
977,2018-09-07,,Standard Class,,
978,2018-07-01,2018-10-01,First Class,92 days,92.0
979,,,First Class,,
980,2016-09-12,2016-12-12,First Class,91 days,91.0
981,2017-03-10,2017-08-10,Standard Class,153 days,153.0
982,2015-11-11,,Second Class,,
983,2015-11-11,,Second Class,,
984,2015-11-11,,Second Class,,
985,,2018-05-10,Standard Class,,
986,,2018-05-10,Standard Class,,
987,,2018-05-10,Standard Class,,
988,2016-10-03,2016-10-03,Same Day,0 days,0.0
989,,,Standard Class,,
990,,,Standard Class,,
991,,,Second Class,,
992,2017-09-09,2017-11-09,First Class,61 days,61.0
993,,,First Class,,
994,,,First Class,,
995,,,Standard Class,,
996,,,Standard Class,,
997,,2016-03-11,Standard Class,,
998,,2016-03-11,Standard Class,,
999,,2016-03-11,Standard Class,,
1000,,2016-03-11,Standard Class,,
1001,,,Standard Class,,
1002,,,Same Day,,
1003,,,Same Day,,
1004,,,Same Day,,
1005,,,Standard Class,,
1006,,,Standard Class,,
1007,2016-06-11,2016-09-11,First Class,92 days,92.0
1008,2016-06-11,2016-09-11,First Class,92 days,92.0
1009,,2019-01-01,Standard Class,,
1010,2018-01-08,2018-03-08,First Class,59 days,59.0
1011,,,First Class,,
1012,,,Second Class,,
1013,,,Second Class,,
1014,,,Second Class,,
1015,,,Second Class,,
1016,,,Second Class,,
1017,2016-06-07,2016-10-07,Standard Class,122 days,122.0
1018,2016-06-07,2016-10-07,Standard Class,122 days,122.0
1019,2016-06-07,2016-10-07,Standard Class,122 days,122.0
1020,2016-06-07,2016-10-07,Standard Class,122 days,122.0
1021,,2016-03-05,Standard Class,,
1022,,2016-03-05,Standard Class,,
1023,,2016-03-05,Standard Class,,
1024,,,Standard Class,,
1025,,,First Class,,
1026,2017-11-01,,Second Class,,
1027,2017-11-01,,Second Class,,
1028,2017-11-01,,Second Class,,
1029,2015-11-07,,Standard Class,,
1030,2015-11-07,,Standard Class,,
1031,2015-11-07,,Standard Class,,
1032,2015-11-07,,Standard Class,,
1033,2015-11-07,,Standard Class,,
1034,,,First Class,,
1035,,,First Class,,
1036,,,First Class,,
1037,,,Standard Class,,
1038,,,First Class,,
1039,,,First Class,,
1040,,,First Class,,
1041,,,Standard Class,,
1042,2017-06-09,2017-09-09,Second Class,92 days,92.0
1043,2017-06-09,2017-09-09,Second Class,92 days,92.0
1044,2018-09-07,2018-12-07,First Class,91 days,91.0
1045,2018-09-07,2018-12-07,First Class,91 days,91.0
1046,2018-12-10,,Standard Class,,
1047,2017-08-03,,Standard Class,,
1048,2017-08-03,,Standard Class,,
1049,,2015-01-06,Second Class,,
1050,,2015-01-06,Second Class,,
1051,2016-03-07,2016-05-07,First Class,61 days,61.0
1052,2016-03-07,2016-05-07,First Class,61 days,61.0
1053,2016-03-07,2016-05-07,First Class,61 days,61.0
1054,2016-04-04,2016-08-04,Standard Class,122 days,122.0
1055,2016-04-04,2016-08-04,Standard Class,122 days,122.0
1056,2016-04-04,2016-08-04,Standard Class,122 days,122.0
1057,2016-04-04,2016-08-04,Standard Class,122 days,122.0
1058,2018-10-12,,Standard Class,,
1059,2018-10-12,,Standard Class,,
1060,,2017-01-12,Standard Class,,
1061,,,Standard Class,,
1062,,,Standard Class,,
1063,,,Standard Class,,
1064,,,Standard Class,,
1065,,,Standard Class,,
1066,,,Standard Class,,
1067,,,Standard Class,,
1068,2017-01-10,2017-02-10,First Class,31 days,31.0
1069,,,Second Class,,
1070,,,Standard Class,,
1071,,,Standard Class,,
1072,,2017-02-05,Standard Class,,
1073,,,Standard Class,,
1074,2017-12-11,,Standard Class,,
1075,2017-12-11,,Standard Class,,
1076,2017-12-11,,Standard Class,,
1077,,,First Class,,
1078,,,Second Class,,
1079,,,Second Class,,
1080,,,Second Class,,
1081,,2016-04-12,Standard Class,,
1082,,2016-04-12,Standard Class,,
1083,2017-01-03,2017-05-03,Standard Class,120 days,120.0
1084,2017-01-03,2017-05-03,Standard Class,120 days,120.0
1085,2017-01-03,2017-05-03,Standard Class,120 days,120.0
1086,2017-01-03,2017-05-03,Standard Class,120 days,120.0
1087,2017-12-08,2017-12-08,Same Day,0 days,0.0
1088,,,Second Class,,
1089,,,Second Class,,
1090,2018-04-06,2018-10-06,Standard Class,183 days,183.0
1091,2018-04-06,2018-10-06,Standard Class,183 days,183.0
1092,2016-06-12,,Standard Class,,
1093,2016-06-12,,Standard Class,,
1094,,,Standard Class,,
1095,,,Standard Class,,
1096,,,Standard Class,,
1097,,,Standard Class,,
1098,,,First Class,,
1099,,,First Class,,
1100,,,First Class,,
1101,,,First Class,,
1102,,,First Class,,
1103,,,Standard Class,,
1104,,,Standard Class,,
1105,,,Standard Class,,
1106,,,Standard Class,,
1107,,,Standard Class,,
1108,,,Standard Class,,
1109,,,Standard Class,,
1110,,,Standard Class,,
1111,,,Standard Class,,
1112,,,Standard Class,,
1113,,,Standard Class,,
1114,,,Second Class,,
1115,,,Second Class,,
1116,,,Second Class,,
1117,,,Second Class,,
1118,2016-04-09,2016-08-09,Standard Class,122 days,122.0
1119,2016-04-09,2016-08-09,Standard Class,122 days,122.0
1120,2016-04-09,2016-08-09,Standard Class,122 days,122.0
1121,2016-04-09,2016-08-09,Standard Class,122 days,122.0
1122,,,Standard Class,,
1123,,,Standard Class,,
1124,,,Standard Class,,
1125,,,Standard Class,,
1126,,,Standard Class,,
1127,,,Standard Class,,
1128,2016-02-03,2016-07-03,Standard Class,151 days,151.0
1129,2016-02-03,2016-07-03,Standard Class,151 days,151.0
1130,2017-12-04,,Standard Class,,
1131,2017-12-04,,Standard Class,,
1132,2017-12-04,,Standard Class,,
1133,2017-06-12,2017-07-12,First Class,30 days,30.0
1134,2017-05-06,2017-09-06,Standard Class,123 days,123.0
1135,2017-05-06,2017-09-06,Standard Class,123 days,123.0
1136,2017-11-12,2017-11-12,Same Day,0 days,0.0
1137,2017-12-11,,Second Class,,
1138,2017-12-11,,Second Class,,
1139,2017-12-11,,Second Class,,
1140,2017-12-11,,Second Class,,
1141,2017-12-11,,Second Class,,
1142,,2015-03-10,Standard Class,,
1143,,2015-03-10,Standard Class,,
1144,,2015-03-10,Standard Class,,
1145,,2015-03-10,Standard Class,,
1146,,2015-03-10,Standard Class,,
1147,2016-04-04,2016-04-04,Same Day,0 days,0.0
1148,2016-04-04,2016-04-04,Same Day,0 days,0.0
1149,2016-04-04,2016-04-04,Same Day,0 days,0.0
1150,2016-04-04,2016-04-04,Same Day,0 days,0.0
1151,2016-04-04,2016-04-04,Same Day,0 days,0.0
1152,2016-08-05,,Standard Class,,
1153,,2018-06-01,Standard Class,,
1154,,2018-06-01,Standard Class,,
1155,,,First Class,,
1156,,,First Class,,
1157,,,First Class,,
1158,,,First Class,,
1159,2017-02-07,2017-07-07,Second Class,150 days,150.0
1160,,2018-04-07,Standard Class,,
1161,,2018-04-07,Standard Class,,
1162,2015-01-09,2015-05-09,Second Class,120 days,120.0
1163,2015-03-03,2015-08-03,Standard Class,153 days,153.0
1164,2015-03-03,2015-08-03,Standard Class,153 days,153.0
1165,2015-03-03,2015-08-03,Standard Class,153 days,153.0
1166,2015-04-05,2015-08-05,Standard Class,122 days,122.0
1167,2016-02-11,2016-02-11,Same Day,0 days,0.0
1168,2018-08-12,2018-10-12,Second Class,61 days,61.0
1169,2018-08-12,2018-10-12,Second Class,61 days,61.0
1170,2018-08-12,2018-10-12,Second Class,61 days,61.0
1171,2018-08-12,2018-10-12,Second Class,61 days,61.0
1172,2015-10-03,,Standard Class,,
1173,,,Standard Class,,
1174,,,Standard Class,,
1175,,,First Class,,
1176,,2017-03-09,Standard Class,,
1177,,,Second Class,,
1178,2017-01-12,2017-05-12,Standard Class,120 days,120.0
1179,2017-01-12,2017-05-12,Standard Class,120 days,120.0
1180,,,Second Class,,
1181,,,Standard Class,,
1182,,,Standard Class,,
1183,,,First Class,,
1184,,,First Class,,
1185,,,Standard Class,,
1186,,,Standard Class,,
1187,,,Standard Class,,
1188,,,Standard Class,,
1189,,,Second Class,,
1190,,,Second Class,,
1191,,,Second Class,,
1192,,,Second Class,,
1193,,,Second Class,,
1194,,,Same Day,,
1195,,,Same Day,,
1196,,,Same Day,,
1197,,,Same Day,,
1198,2017-08-04,2017-12-04,Standard Class,122 days,122.0
1199,2017-08-04,2017-12-04,Standard Class,122 days,122.0
1200,2017-08-04,2017-12-04,Standard Class,122 days,122.0
1201,,,Standard Class,,
1202,,,Standard Class,,
1203,,,Standard Class,,
1204,,,Standard Class,,
1205,,,Standard Class,,
1206,2018-01-08,2018-04-08,First Class,90 days,90.0
1207,,,Second Class,,
1208,,,Second Class,,
1209,,,Second Class,,
1210,,,Second Class,,
1211,,,Second Class,,
1212,,,Second Class,,
1213,2018-09-09,,Standard Class,,
1214,2018-09-09,,Standard Class,,
1215,2018-09-09,,Standard Class,,
1216,2018-09-09,,Standard Class,,
1217,2018-09-09,,Standard Class,,
1218,2018-09-09,,Standard Class,,
1219,2018-09-09,,Standard Class,,
1220,2018-09-09,,Standard Class,,
1221,2015-12-07,,Standard Class,,
1222,2015-12-07,,Standard Class,,
1223,2017-04-12,2017-05-12,First Class,30 days,30.0
1224,2017-04-12,2017-05-12,First Class,30 days,30.0
1225,2017-04-12,2017-05-12,First Class,30 days,30.0
1226,2017-04-12,2017-05-12,First Class,30 days,30.0
1227,2017-04-12,2017-05-12,First Class,30 days,30.0
1228,2017-04-12,2017-05-12,First Class,30 days,30.0
1229,2018-06-11,2018-11-11,Standard Class,153 days,153.0
1230,2018-06-11,2018-11-11,Standard Class,153 days,153.0
1231,2018-06-11,2018-11-11,Standard Class,153 days,153.0
1232,,2016-02-11,Second Class,,
1233,,2016-02-11,Second Class,,
1234,,2017-01-06,First Class,,
1235,,,Same Day,,
1236,,,Same Day,,
1237,,,Same Day,,
1238,,,Same Day,,
1239,2015-11-08,,Standard Class,,
1240,2015-11-08,,Standard Class,,
1241,2015-11-08,,Standard Class,,
1242,,2017-04-09,Standard Class,,
1243,,,Standard Class,,
1244,,,Standard Class,,
1245,,,Standard Class,,
1246,2015-12-12,,Second Class,,
1247,2015-12-12,,Second Class,,
1248,2015-12-12,,Second Class,,
1249,,,Standard Class,,
1250,,,Standard Class,,
1251,,,Standard Class,,
1252,,,Standard Class,,
1253,2016-04-07,2016-09-07,Standard Class,153 days,153.0
1254,2018-10-03,,Standard Class,,
1255,2018-10-03,,Standard Class,,
1256,2018-10-03,,Standard Class,,
1257,2018-10-03,,Standard Class,,
1258,,,Second Class,,
1259,,,Second Class,,
1260,,,Second Class,,
1261,,,Standard Class,,
1262,,2017-04-11,Standard Class,,
1263,2018-07-07,2018-09-07,Second Class,62 days,62.0
1264,2017-01-10,2017-02-10,First Class,31 days,31.0
1265,2017-01-10,2017-02-10,First Class,31 days,31.0
1266,2018-02-09,2018-07-09,Standard Class,150 days,150.0
1267,,,Standard Class,,
1268,,,Standard Class,,
1269,,,Standard Class,,
1270,2018-04-06,2018-08-06,Standard Class,122 days,122.0
1271,,,Standard Class,,
1272,,,Standard Class,,
1273,,,Standard Class,,
1274,,,Same Day,,
1275,,,Same Day,,
1276,,,Same Day,,
1277,,,Same Day,,
1278,2017-02-05,2017-07-05,Standard Class,150 days,150.0
1279,2015-08-09,2015-11-09,First Class,92 days,92.0
1280,2015-08-09,2015-11-09,First Class,92 days,92.0
1281,2017-05-09,2017-06-09,First Class,31 days,31.0
1282,2018-09-04,2018-11-04,First Class,61 days,61.0
1283,2018-09-04,2018-11-04,First Class,61 days,61.0
1284,2018-09-04,2018-11-04,First Class,61 days,61.0
1285,2016-06-12,2016-12-12,Standard Class,183 days,183.0
1286,,2017-03-07,Standard Class,,
1287,2016-04-07,2016-08-07,Standard Class,122 days,122.0
1288,,,Standard Class,,
1289,,,Standard Class,,
1290,,,Standard Class,,
1291,2017-10-11,2017-12-11,First Class,61 days,61.0
1292,2017-10-11,2017-12-11,First Class,61 days,61.0
1293,,2016-01-09,Standard Class,,
1294,,2016-01-09,Standard Class,,
1295,,2016-01-09,Standard Class,,
1296,,,Standard Class,,
1297,,2019-03-01,Standard Class,,
1298,,2019-03-01,Standard Class,,
1299,2017-08-12,2017-12-12,Second Class,122 days,122.0
