Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
676,2018-05-12,2018-08-12,First Class,92 days,92
677,2018-03-18,2018-03-23,Standard Class,5 days,5
678,2018-03-18,2018-03-23,Standard Class,5 days,5
679,2018-03-18,2018-03-23,Standard Class,5 days,5
680,2018-03-18,2018-03-23,Standard Class,5 days,5
681,2017-11-19,2017-11-24,Standard Class,5 days,5
682,2017-11-19,2017-11-24,Standard Class,5 days,5
683,2017-11-19,2017-11-24,Standard Class,5 days,5
686,2015-05-07,2015-08-07,First Class,92 days,92
687,2015-05-07,2015-08-07,First Class,92 days,92
688,2015-05-07,2015-08-07,First Class,92 days,92
689,2018-12-25,2018-12-29,Standard Class,4 days,4
690,2015-06-21,2015-06-23,Second Class,2 days,2
691,2015-06-21,2015-06-23,Second Class,2 days,2
692,2015-06-21,2015-06-23,Second Class,2 days,2
695,2016-05-14,2016-05-17,First Class,3 days,3
696,2016-05-14,2016-05-17,First Class,3 days,3
697,2016-05-14,2016-05-17,First Class,3 days,3
698,2016-05-14,2016-05-17,First Class,3 days,3
699,2016-05-14,2016-05-17,First Class,3 days,3
700,2016-05-14,2016-05-17,First Class,3 days,3
701,2016-05-14,2016-05-17,First Class,3 days,3
702,2018-02-09,2018-08-09,Standard Class,181 days,181
703,2017-04-11,2017-08-11,Second Class,122 days,122
708,2015-02-12,2015-04-12,First Class,59 days,59
709,2015-02-12,2015-04-12,First Class,59 days,59
710,2015-02-12,2015-04-12,First Class,59 days,59
711,2015-05-04,2015-07-04,First Class,61 days,61
712,2018-03-09,2018-07-09,Standard Class,122 days,122
713,2018-05-19,2018-05-24,Standard Class,5 days,5
714,2018-05-19,2018-05-24,Standard Class,5 days,5
715,2018-05-19,2018-05-24,Standard Class,5 days,5
716,2015-01-07,2015-06-07,Second Class,151 days,151
718,2018-09-24,2018-09-29,Standard Class,5 days,5
719,2015-02-06,2015-07-06,Standard Class,150 days,150
720,2015-02-06,2015-07-06,Standard Class,150 days,150
721,2017-02-13,2017-02-18,Standard Class,5 days,5
722,2017-12-15,2017-12-19,Standard Class,4 days,4
723,2017-12-15,2017-12-19,Standard Class,4 days,4
724,2015-07-10,2015-10-13,Standard Class,95 days,95
725,2017-07-07,2017-12-07,Standard Class,153 days,153
726,2018-09-16,2018-09-20,Standard Class,4 days,4
727,2018-09-16,2018-09-20,Standard Class,4 days,4
728,2017-03-12,2017-06-12,First Class,92 days,92
729,2017-03-12,2017-06-12,First Class,92 days,92
730,2017-03-12,2017-06-12,First Class,92 days,92
731,2017-03-12,2017-06-12,First Class,92 days,92
732,2017-03-12,2017-06-12,First Class,92 days,92
733,2018-01-21,2018-01-25,Standard Class,4 days,4
734,2018-01-21,2018-01-25,Standard Class,4 days,4
735,2018-01-21,2018-01-25,Standard Class,4 days,4
736,2018-01-21,2018-01-25,Standard Class,4 days,4
737,2018-01-21,2018-01-25,Standard Class,4 days,4
738,2018-01-21,2018-01-25,Standard Class,4 days,4
739,2015-08-09,2015-12-09,Standard Class,122 days,122
740,2015-04-01,2015-08-01,Standard Class,122 days,122
741,2015-04-01,2015-08-01,Standard Class,122 days,122
742,2015-04-01,2015-08-01,Standard Class,122 days,122
749,2017-03-20,2017-03-22,Second Class,2 days,2
750,2018-02-10,2018-06-10,Standard Class,120 days,120
751,2018-02-10,2018-06-10,Standard Class,120 days,120
752,2018-02-10,2018-06-10,Standard Class,120 days,120
753,2018-02-10,2018-06-10,Standard Class,120 days,120
754,2017-07-04,2017-09-04,First Class,62 days,62
755,2016-07-12,2016-12-12,Standard Class,153 days,153
756,2017-09-18,2017-09-22,Standard Class,4 days,4
757,2015-12-29,2016-02-01,Standard Class,34 days,34
758,2015-12-29,2016-02-01,Standard Class,34 days,34
759,2018-07-23,2018-07-28,Standard Class,5 days,5
760,2018-09-18,2018-09-22,Standard Class,4 days,4
762,2018-03-11,2018-07-11,Standard Class,122 days,122
764,2015-01-13,2015-01-15,Second Class,2 days,2
765,2015-01-13,2015-01-15,Second Class,2 days,2
766,2015-01-13,2015-01-15,Second Class,2 days,2
767,2015-01-13,2015-01-15,Second Class,2 days,2
768,2015-01-13,2015-01-15,Second Class,2 days,2
769,2015-05-14,2015-05-20,Standard Class,6 days,6
770,2017-05-19,2017-05-24,Standard Class,5 days,5
771,2018-01-30,2018-05-02,Standard Class,92 days,92
772,2018-01-30,2018-05-02,Standard Class,92 days,92
773,2018-01-30,2018-05-02,Standard Class,92 days,92
774,2018-01-30,2018-05-02,Standard Class,92 days,92
775,2018-01-30,2018-05-02,Standard Class,92 days,92
776,2018-01-30,2018-05-02,Standard Class,92 days,92
778,2016-08-21,2016-08-23,First Class,2 days,2
779,2016-08-21,2016-08-23,First Class,2 days,2
780,2016-08-21,2016-08-23,First Class,2 days,2
781,2016-08-21,2016-08-23,First Class,2 days,2
782,2016-03-10,2016-06-10,Second Class,92 days,92
783,2016-03-10,2016-06-10,Second Class,92 days,92
784,2016-03-10,2016-06-10,Second Class,92 days,92
785,2016-03-10,2016-06-10,Second Class,92 days,92
786,2016-05-23,2016-05-28,Standard Class,5 days,5
787,2018-03-17,2018-03-21,Second Class,4 days,4
788,2016-12-12,2016-12-16,Standard Class,4 days,4
789,2016-06-26,2016-06-30,Standard Class,4 days,4
790,2016-06-26,2016-06-30,Standard Class,4 days,4
791,2016-06-26,2016-06-30,Standard Class,4 days,4
792,2016-06-26,2016-06-30,Standard Class,4 days,4
794,2015-09-20,2015-09-26,Standard Class,6 days,6
795,2015-09-20,2015-09-26,Standard Class,6 days,6
796,2018-09-21,2018-09-26,Standard Class,5 days,5
797,2016-12-24,2016-12-26,First Class,2 days,2
798,2016-12-24,2016-12-26,First Class,2 days,2
799,2016-12-24,2016-12-26,First Class,2 days,2
801,2018-02-20,2018-02-23,First Class,3 days,3
802,2018-02-20,2018-02-23,First Class,3 days,3
803,2017-08-18,2017-08-23,Second Class,5 days,5
805,2018-04-22,2018-04-24,First Class,2 days,2
806,2015-01-11,2015-07-11,Standard Class,181 days,181
807,2015-01-11,2015-07-11,Standard Class,181 days,181
808,2016-03-02,2016-05-02,First Class,61 days,61
809,2016-03-02,2016-05-02,First Class,61 days,61
810,2015-10-13,2015-10-15,First Class,2 days,2
811,2015-10-13,2015-10-15,First Class,2 days,2
812,2015-10-13,2015-10-15,First Class,2 days,2
813,2015-10-13,2015-10-15,First Class,2 days,2
816,2016-03-20,2016-03-23,First Class,3 days,3
817,2017-09-15,2017-09-19,Standard Class,4 days,4
823,2018-06-20,2018-06-27,Standard Class,7 days,7
824,2018-06-20,2018-06-27,Standard Class,7 days,7
827,2018-08-21,2018-08-28,Standard Class,7 days,7
828,2018-08-21,2018-08-28,Standard Class,7 days,7
829,2018-08-21,2018-08-28,Standard Class,7 days,7
830,2018-06-16,2018-06-21,Second Class,5 days,5
831,2018-06-16,2018-06-21,Second Class,5 days,5
832,2018-06-16,2018-06-21,Second Class,5 days,5
833,2018-06-16,2018-06-21,Second Class,5 days,5
834,2017-07-23,2017-07-27,Standard Class,4 days,4
835,2017-07-23,2017-07-27,Standard Class,4 days,4
836,2017-07-23,2017-07-27,Standard Class,4 days,4
837,2015-08-09,2015-09-13,Second Class,35 days,35
838,2018-04-11,2018-11-11,Standard Class,214 days,214
839,2017-07-03,2017-12-03,Standard Class,153 days,153
840,2016-11-20,2016-11-25,Standard Class,5 days,5
841,2016-11-20,2016-11-25,Standard Class,5 days,5
842,2016-11-20,2016-11-25,Standard Class,5 days,5
843,2017-07-11,2017-09-11,First Class,62 days,62
844,2017-07-11,2017-09-11,First Class,62 days,62
845,2017-07-11,2017-09-11,First Class,62 days,62
846,2017-07-11,2017-09-11,First Class,62 days,62
847,2016-10-13,2016-10-17,Standard Class,4 days,4
848,2016-10-13,2016-10-17,Standard Class,4 days,4
849,2018-01-01,2018-06-01,Standard Class,151 days,151
850,2015-07-02,2015-12-02,Standard Class,153 days,153
851,2017-06-20,2017-06-25,Second Class,5 days,5
852,2017-06-20,2017-06-25,Second Class,5 days,5
854,2017-02-19,2017-02-24,Standard Class,5 days,5
855,2017-02-19,2017-02-24,Standard Class,5 days,5
856,2015-03-08,2015-08-08,Standard Class,153 days,153
857,2015-03-08,2015-08-08,Standard Class,153 days,153
858,2015-03-08,2015-08-08,Standard Class,153 days,153
863,2017-05-01,2017-07-01,Second Class,61 days,61
864,2017-05-01,2017-07-01,Second Class,61 days,61
865,2017-05-01,2017-07-01,Second Class,61 days,61
869,2015-06-04,2015-10-04,Standard Class,122 days,122
870,2017-03-09,2017-05-09,First Class,61 days,61
871,2017-03-09,2017-05-09,First Class,61 days,61
873,2015-10-12,2015-12-15,Standard Class,64 days,64
874,2015-10-12,2015-12-15,Standard Class,64 days,64
875,2018-08-25,2018-08-29,Standard Class,4 days,4
876,2017-01-17,2017-01-21,Standard Class,4 days,4
877,2017-01-17,2017-01-21,Standard Class,4 days,4
878,2017-01-17,2017-01-21,Standard Class,4 days,4
879,2015-09-17,2015-09-21,Standard Class,4 days,4
882,2016-09-10,2016-10-13,Standard Class,33 days,33
884,2017-10-22,2017-10-24,First Class,2 days,2
886,2016-04-25,2016-04-28,Second Class,3 days,3
888,2018-10-14,2018-10-19,Standard Class,5 days,5
889,2015-09-12,2015-12-16,Standard Class,95 days,95
890,2018-06-20,2018-06-26,Standard Class,6 days,6
891,2018-06-20,2018-06-26,Standard Class,6 days,6
895,2017-10-11,2017-12-11,First Class,61 days,61
896,2017-10-11,2017-12-11,First Class,61 days,61
897,2017-03-10,2017-06-10,Second Class,92 days,92
898,2015-09-09,2015-09-15,Standard Class,6 days,6
899,2018-10-29,2018-10-31,Second Class,2 days,2
900,2017-10-04,2017-12-04,First Class,61 days,61
901,2018-11-11,2018-11-13,First Class,2 days,2
902,2018-11-11,2018-11-13,First Class,2 days,2
903,2018-09-15,2018-09-17,First Class,2 days,2
904,2017-08-04,2017-12-04,Standard Class,122 days,122
905,2017-08-04,2017-12-04,Standard Class,122 days,122
906,2017-08-04,2017-12-04,Standard Class,122 days,122
907,2018-12-30,2019-03-01,Standard Class,61 days,61
908,2018-12-30,2019-03-01,Standard Class,61 days,61
909,2018-12-30,2019-03-01,Standard Class,61 days,61
910,2018-02-09,2018-07-09,Standard Class,150 days,150
911,2018-02-09,2018-07-09,Standard Class,150 days,150
912,2018-02-09,2018-07-09,Standard Class,150 days,150
913,2016-05-31,2016-07-06,Standard Class,36 days,36
914,2018-11-27,2018-11-29,First Class,2 days,2
915,2018-11-27,2018-11-29,First Class,2 days,2
916,2015-06-15,2015-06-21,Standard Class,6 days,6
917,2015-06-15,2015-06-21,Standard Class,6 days,6
918,2015-06-15,2015-06-21,Standard Class,6 days,6
919,2017-05-03,2017-11-03,Standard Class,184 days,184
920,2017-05-03,2017-11-03,Standard Class,184 days,184
921,2015-05-12,2015-12-12,Standard Class,214 days,214
925,2017-09-15,2017-09-20,Standard Class,5 days,5
926,2015-09-13,2015-09-16,First Class,3 days,3
927,2015-09-13,2015-09-16,First Class,3 days,3
928,2016-05-10,2016-09-10,Standard Class,123 days,123
929,2016-05-10,2016-09-10,Standard Class,123 days,123
930,2018-04-14,2018-04-17,First Class,3 days,3
931,2018-04-14,2018-04-17,First Class,3 days,3
932,2018-04-14,2018-04-17,First Class,3 days,3
933,2018-02-09,2018-06-09,Standard Class,120 days,120
934,2017-06-20,2017-06-24,Standard Class,4 days,4
935,2017-06-20,2017-06-24,Standard Class,4 days,4
936,2017-06-20,2017-06-24,Standard Class,4 days,4
937,2017-06-20,2017-06-24,Standard Class,4 days,4
938,2018-05-11,2018-06-11,First Class,31 days,31
939,2016-12-13,2016-12-17,Standard Class,4 days,4
940,2016-12-13,2016-12-17,Standard Class,4 days,4
942,2017-12-13,2017-12-20,Standard Class,7 days,7
943,2017-12-13,2017-12-20,Standard Class,7 days,7
947,2016-07-26,2016-07-28,First Class,2 days,2
953,2018-03-04,2018-07-04,Standard Class,122 days,122
954,2018-12-28,2019-01-01,Standard Class,4 days,4
955,2018-12-28,2019-01-01,Standard Class,4 days,4
957,2018-05-15,2018-05-18,Second Class,3 days,3
958,2018-05-15,2018-05-18,Second Class,3 days,3
959,2018-05-15,2018-05-18,Second Class,3 days,3
961,2018-11-14,2018-11-19,Standard Class,5 days,5
963,2017-01-09,2017-04-09,First Class,90 days,90
964,2015-09-22,2015-09-24,Second Class,2 days,2
965,2018-09-04,2018-11-04,First Class,61 days,61
966,2018-09-04,2018-11-04,First Class,61 days,61
967,2018-09-04,2018-11-04,First Class,61 days,61
968,2018-09-04,2018-11-04,First Class,61 days,61
969,2018-09-04,2018-11-04,First Class,61 days,61
970,2018-09-04,2018-11-04,First Class,61 days,61
971,2015-01-16,2015-01-18,Second Class,2 days,2
972,2015-01-16,2015-01-18,Second Class,2 days,2
973,2015-01-16,2015-01-18,Second Class,2 days,2
974,2015-01-16,2015-01-18,Second Class,2 days,2
975,2018-05-10,2018-08-10,Second Class,92 days,92
976,2018-05-10,2018-08-10,Second Class,92 days,92
978,2018-07-01,2018-10-01,First Class,92 days,92
980,2016-09-12,2016-12-12,First Class,91 days,91
981,2017-03-10,2017-08-10,Standard Class,153 days,153
982,2015-11-11,2015-11-14,Second Class,3 days,3
983,2015-11-11,2015-11-14,Second Class,3 days,3
984,2015-11-11,2015-11-14,Second Class,3 days,3
989,2018-05-21,2018-05-26,Standard Class,5 days,5
990,2018-05-21,2018-05-26,Standard Class,5 days,5
991,2016-03-29,2016-03-31,Second Class,2 days,2
992,2017-09-09,2017-11-09,First Class,61 days,61
995,2015-05-21,2015-05-25,Standard Class,4 days,4
996,2015-05-21,2015-05-25,Standard Class,4 days,4
1001,2017-11-13,2017-11-17,Standard Class,4 days,4
1005,2016-08-27,2016-08-31,Standard Class,4 days,4
1006,2016-11-13,2016-11-17,Standard Class,4 days,4
1007,2016-06-11,2016-09-11,First Class,92 days,92
1008,2016-06-11,2016-09-11,First Class,92 days,92
1009,2018-12-26,2019-01-01,Standard Class,6 days,6
1010,2018-01-08,2018-03-08,First Class,59 days,59
1011,2015-11-24,2015-11-26,First Class,2 days,2
1012,2018-06-17,2018-06-21,Second Class,4 days,4
1013,2018-06-17,2018-06-21,Second Class,4 days,4
1014,2016-12-21,2016-12-24,Second Class,3 days,3
1015,2016-12-21,2016-12-24,Second Class,3 days,3
1016,2016-09-17,2016-09-19,Second Class,2 days,2
1017,2016-06-07,2016-10-07,Standard Class,122 days,122
1018,2016-06-07,2016-10-07,Standard Class,122 days,122
1019,2016-06-07,2016-10-07,Standard Class,122 days,122
1020,2016-06-07,2016-10-07,Standard Class,122 days,122
1024,2016-06-16,2016-06-20,Standard Class,4 days,4
1025,2018-12-17,2018-12-20,First Class,3 days,3
1034,2017-11-20,2017-11-22,First Class,2 days,2
1035,2017-11-20,2017-11-22,First Class,2 days,2
1036,2017-11-20,2017-11-22,First Class,2 days,2
1037,2017-04-22,2017-04-26,Standard Class,4 days,4
1041,2017-03-20,2017-03-24,Standard Class,4 days,4
1042,2017-06-09,2017-09-09,Second Class,92 days,92
1043,2017-06-09,2017-09-09,Second Class,92 days,92
1044,2018-09-07,2018-12-07,First Class,91 days,91
1045,2018-09-07,2018-12-07,First Class,91 days,91
1051,2016-03-07,2016-05-07,First Class,61 days,61
1052,2016-03-07,2016-05-07,First Class,61 days,61
1053,2016-03-07,2016-05-07,First Class,61 days,61
1054,2016-04-04,2016-08-04,Standard Class,122 days,122
1055,2016-04-04,2016-08-04,Standard Class,122 days,122
1056,2016-04-04,2016-08-04,Standard Class,122 days,122
1057,2016-04-04,2016-08-04,Standard Class,122 days,122
1058,2018-10-12,2018-12-17,Standard Class,66 days,66
1059,2018-10-12,2018-12-17,Standard Class,66 days,66
1061,2016-03-23,2016-03-29,Standard Class,6 days,6
1062,2016-04-16,2016-04-21,Standard Class,5 days,5
1063,2016-04-16,2016-04-21,Standard Class,5 days,5
1064,2016-04-16,2016-04-21,Standard Class,5 days,5
1065,2016-04-16,2016-04-21,Standard Class,5 days,5
1066,2016-04-16,2016-04-21,Standard Class,5 days,5
1067,2016-04-16,2016-04-21,Standard Class,5 days,5
1068,2017-01-10,2017-02-10,First Class,31 days,31
1069,2018-09-28,2018-09-30,Second Class,2 days,2
1070,2016-07-25,2016-07-29,Standard Class,4 days,4
1071,2016-11-20,2016-11-26,Standard Class,6 days,6
1073,2018-11-14,2018-11-19,Standard Class,5 days,5
1078,2018-09-23,2018-09-25,Second Class,2 days,2
1079,2018-09-23,2018-09-25,Second Class,2 days,2
1080,2018-09-23,2018-09-25,Second Class,2 days,2
1083,2017-01-03,2017-05-03,Standard Class,120 days,120
1084,2017-01-03,2017-05-03,Standard Class,120 days,120
1085,2017-01-03,2017-05-03,Standard Class,120 days,120
1086,2017-01-03,2017-05-03,Standard Class,120 days,120
1088,2017-08-15,2017-08-20,Second Class,5 days,5
1089,2017-08-15,2017-08-20,Second Class,5 days,5
1090,2018-04-06,2018-10-06,Standard Class,183 days,183
1091,2018-04-06,2018-10-06,Standard Class,183 days,183
1092,2016-06-12,2016-12-13,Standard Class,184 days,184
1093,2016-06-12,2016-12-13,Standard Class,184 days,184
1094,2016-12-27,2016-12-31,Standard Class,4 days,4
1095,2016-12-27,2016-12-31,Standard Class,4 days,4
1096,2018-01-21,2018-01-26,Standard Class,5 days,5
1097,2018-01-21,2018-01-26,Standard Class,5 days,5
1098,2015-06-25,2015-06-28,First Class,3 days,3
1099,2017-06-14,2017-06-17,First Class,3 days,3
1100,2017-06-14,2017-06-17,First Class,3 days,3
1101,2017-06-14,2017-06-17,First Class,3 days,3
1102,2017-06-14,2017-06-17,First Class,3 days,3
1103,2018-04-21,2018-04-27,Standard Class,6 days,6
1104,2018-04-21,2018-04-27,Standard Class,6 days,6
1105,2017-10-21,2017-10-27,Standard Class,6 days,6
1106,2017-11-19,2017-11-24,Standard Class,5 days,5
1107,2017-11-19,2017-11-24,Standard Class,5 days,5
1108,2017-11-19,2017-11-24,Standard Class,5 days,5
1109,2017-11-19,2017-11-24,Standard Class,5 days,5
1110,2017-11-19,2017-11-24,Standard Class,5 days,5
1111,2017-11-19,2017-11-24,Standard Class,5 days,5
1112,2017-11-19,2017-11-24,Standard Class,5 days,5
1113,2017-11-19,2017-11-24,Standard Class,5 days,5
1114,2018-12-18,2018-12-23,Second Class,5 days,5
1115,2018-12-18,2018-12-23,Second Class,5 days,5
1116,2018-12-18,2018-12-23,Second Class,5 days,5
1117,2017-07-22,2017-07-24,Second Class,2 days,2
1118,2016-04-09,2016-08-09,Standard Class,122 days,122
1119,2016-04-09,2016-08-09,Standard Class,122 days,122
1120,2016-04-09,2016-08-09,Standard Class,122 days,122
1121,2016-04-09,2016-08-09,Standard Class,122 days,122
1122,2015-01-20,2015-01-26,Standard Class,6 days,6
1123,2015-01-20,2015-01-26,Standard Class,6 days,6
1124,2015-01-20,2015-01-26,Standard Class,6 days,6
1125,2015-01-20,2015-01-26,Standard Class,6 days,6
1126,2015-01-20,2015-01-26,Standard Class,6 days,6
1127,2015-01-20,2015-01-26,Standard Class,6 days,6
1128,2016-02-03,2016-07-03,Standard Class,151 days,151
1129,2016-02-03,2016-07-03,Standard Class,151 days,151
1133,2017-06-12,2017-07-12,First Class,30 days,30
1134,2017-05-06,2017-09-06,Standard Class,123 days,123
1135,2017-05-06,2017-09-06,Standard Class,123 days,123
1153,2017-12-31,2018-06-01,Standard Class,152 days,152
1154,2017-12-31,2018-06-01,Standard Class,152 days,152
1159,2017-02-07,2017-07-07,Second Class,150 days,150
1162,2015-01-09,2015-05-09,Second Class,120 days,120
1163,2015-03-03,2015-08-03,Standard Class,153 days,153
1164,2015-03-03,2015-08-03,Standard Class,153 days,153
1165,2015-03-03,2015-08-03,Standard Class,153 days,153
1166,2015-04-05,2015-08-05,Standard Class,122 days,122
1168,2018-08-12,2018-10-12,Second Class,61 days,61
1169,2018-08-12,2018-10-12,Second Class,61 days,61
1170,2018-08-12,2018-10-12,Second Class,61 days,61
1171,2018-08-12,2018-10-12,Second Class,61 days,61
1173,2015-04-21,2015-04-25,Standard Class,4 days,4
1174,2016-10-22,2016-10-26,Standard Class,4 days,4
1175,2016-08-22,2016-08-25,First Class,3 days,3
1177,2015-12-27,2015-12-30,Second Class,3 days,3
1178,2017-01-12,2017-05-12,Standard Class,120 days,120
